,ano_campeonato,rodada,estadio,publico,publico_max,time_mandante,gols_mandante,time_visitante,gols_visitante,arbitro,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,impedimentos_mandante,impedimentos_visitante
3084,2015,10,Estádio Jornalista Mário Filho,11437,82238,Fluminense,2,Santos FC,1,Ricardo Marques Ribeiro,,,,,,
3085,2015,12,Estádio Jornalista Mário Filho,14339,82238,Fluminense,1,Cruzeiro,0,Héber Lopes,,,,,,
3086,2015,14,Estádio Jornalista Mário Filho,41764,82238,Fluminense,1,Vasco da Gama,2,Luiz Flávio de Oliveira,,,,,,
3087,2015,16,Estádio Jornalista Mário Filho,33288,82238,Fluminense,1,Grêmio,0,Wilton Sampaio,,,,,,
3088,2015,19,Estádio Jornalista Mário Filho,23130,82238,Fluminense,2,Figueirense FC,1,Diego Almeida Real,,,,,,
3089,2015,21,Estádio Jornalista Mário Filho,20533,82238,Fluminense,1,Atlético-MG,2,Marielson Alves Silva,,,,,,
3090,2015,23,Estádio Jornalista Mário Filho,55999,82238,Fluminense,1,Flamengo,3,Ricardo Marques Ribeiro,,,,,,
3091,2015,26,Estádio Jornalista Mário Filho,11063,82238,Fluminense,1,Palmeiras,4,Anderson Daronco,,,,,,
3092,2015,28,Estádio Jornalista Mário Filho,9238,82238,Fluminense,2,Goiás EC,0,Marielson Alves Silva,,,,,,
3093,2015,30,Estádio Jornalista Mário Filho,8357,82238,Fluminense,2,São Paulo,0,Braulio da Silva Machado,,,,,,
3094,2015,32,Estádio Jornalista Mário Filho,7012,82238,Fluminense,0,Atlético-PR,1,Luiz Flávio de Oliveira,,,,,,
3095,2015,34,Estádio Jornalista Mário Filho,4153,82238,Fluminense,2,Chapecoense,3,Nielson Nogueira Dias,,,,,,
3096,2015,36,Estádio Estadual Kléber José de Andrade,9183,21152,Fluminense,3,Avaí FC,1,Flávio Rodrigues Guerra,,,,,,
3097,2015,37,Estádio Jornalista Mário Filho,6645,82238,Fluminense,1,Internacional,1,Marielson Alves Silva,,,,,,
3098,2015,1,Estádio Cícero Pompeu de Toledo,13656,67428,São Paulo,2,Flamengo,1,Marcelo de Lima Henrique,,,,,,
3099,2015,3,Estádio Cícero Pompeu de Toledo,12690,67428,São Paulo,3,Joinville-SC,0,Wagner Reway,,,,,,
3100,2015,5,Estádio Cícero Pompeu de Toledo,13847,67428,São Paulo,3,Santos FC,2,Thiago Duarte Peixoto,,,,,,
3101,2015,6,Estádio Cícero Pompeu de Toledo,16952,67428,São Paulo,2,Grêmio,0,Péricles Bassols Pegado Cortez,,,,,,
3102,2015,8,Estádio Cícero Pompeu de Toledo,21364,67428,São Paulo,1,Avaí FC,1,Bruno Arleu de Araújo,,,,,,
3103,2015,11,Estádio Cícero Pompeu de Toledo,10539,67428,São Paulo,0,Fluminense,0,Leandro Pedro Vuaden,,,,,,
3104,2015,13,Estádio Cícero Pompeu de Toledo,59612,67428,São Paulo,3,Coritiba FC,1,Alisson Sidnei Furtado,,,,,,
3105,2015,15,Estádio Cícero Pompeu de Toledo,29719,67428,São Paulo,1,Cruzeiro,0,Marcelo de Lima Henrique,,,,,,
3106,2015,17,Estádio Cícero Pompeu de Toledo,31248,67428,São Paulo,1,Corinthians,1,Leandro Pedro Vuaden,,,,,,
3107,2015,19,Estádio Cícero Pompeu de Toledo,25452,67428,São Paulo,0,Goiás EC,3,Marielson Alves Silva,,,,,,
3108,2015,21,Estádio Cícero Pompeu de Toledo,12145,67428,São Paulo,3,Ponte Preta,0,Marcelo Aparecido Ribeiro de Souza,,,,,,
3109,2015,23,Estádio Cícero Pompeu de Toledo,20935,67428,São Paulo,2,Internacional,0,Wilton Sampaio,,,,,,
3110,2015,26,Estádio Cícero Pompeu de Toledo,16502,67428,São Paulo,0,Chapecoense,0,Elmo Alves Resende Cunha,,,,,,
3111,2015,28,Estádio Cícero Pompeu de Toledo,25047,67428,São Paulo,1,Palmeiras,1,Anderson Daronco,,,,,,
3112,2015,29,Estádio Cícero Pompeu de Toledo,11066,67428,São Paulo,1,Atlético-PR,0,Igor Junior Benevenuto,,,,,,
3113,2015,31,Estádio Cícero Pompeu de Toledo,18349,67428,São Paulo,2,Vasco da Gama,2,Dewson Fernando Freitas da Silva,,,,,,
3114,2015,33,Estádio Cícero Pompeu de Toledo,14002,67428,São Paulo,3,Sport Recife,0,Wagner Reway,,,,,,
3115,2015,35,Estádio Cícero Pompeu de Toledo,18199,67428,São Paulo,4,Atlético-MG,2,Leandro Pedro Vuaden,,,,,,
3116,2015,37,Estádio Cícero Pompeu de Toledo,20034,67428,São Paulo,3,Figueirense FC,2,Wagner Reway,,,,,,
3117,2015,1,Arena Condá,5688,25000,Chapecoense,2,Coritiba FC,1,Elmo Alves Resende Cunha,,,,,,
3118,2015,3,Arena Condá,6374,25000,Chapecoense,1,Santos FC,0,Jailson Macedo Freitas,,,,,,
3119,2015,5,Arena Condá,6179,25000,Chapecoense,2,Joinville-SC,0,Raphael Claus,,,,,,
3120,2015,7,Arena Condá,8712,25000,Chapecoense,0,São Paulo,1,Wilton Sampaio,,,,,,
3121,2015,9,Arena Condá,7203,25000,Chapecoense,1,Sport Recife,1,Wagner do Nascimento Magalhães,,,,,,
3122,2015,11,Arena Condá,4349,25000,Chapecoense,1,Vasco da Gama,0,Ricardo Marques Ribeiro,,,,,,
3123,2015,12,Arena Condá,13916,25000,Chapecoense,1,Grêmio,0,Flávio Rodrigues Guerra,,,,,,
3124,2015,15,Arena Condá,8494,25000,Chapecoense,2,Fluminense,1,Raphael Claus,,,,,,
3125,2015,17,Arena Condá,8728,25000,Chapecoense,2,Figueirense FC,2,Ricardo Marques Ribeiro,,,,,,
3126,2015,19,Arena Condá,8133,25000,Chapecoense,2,Atlético-MG,1,Marcos André Gomes da Penha,,,,,,
3127,2015,21,Arena Condá,13222,25000,Chapecoense,1,Corinthians,3,Wilton Sampaio,,,,,,
3128,2015,23,Arena Condá,5228,25000,Chapecoense,0,Ponte Preta,0,Cleisson Veloso Pereira,,,,,,
3129,2015,25,Arena Condá,10800,25000,Chapecoense,1,Flamengo,3,Anderson Daronco,,,,,,
3130,2015,27,Arena Condá,5915,25000,Chapecoense,0,Cruzeiro,2,Wagner do Nascimento Magalhães,,,,,,
3131,2015,29,Arena Condá,16474,25000,Chapecoense,5,Palmeiras,1,Jailson Macedo Freitas,,,,,,
3132,2015,32,Arena Condá,7919,25000,Chapecoense,0,Avaí FC,0,Anderson Daronco,,,,,,
3133,2015,33,Arena Condá,12419,25000,Chapecoense,0,Atlético-PR,0,André Luiz de Freitas Castro,,,,,,
3134,2015,35,Arena Condá,12693,25000,Chapecoense,1,Internacional,0,Marcelo de Lima Henrique,,,,,,
3135,2015,37,Arena Condá,9831,25000,Chapecoense,1,Goiás EC,3,Flavio Rodrigues de Souza,,,,,,
3136,2015,2,Estádio Doutor Adhemar de Barros,10144,20950,Corinthians,1,Chapecoense,0,Marcelo de Lima Henrique,,,,,,
3137,2015,4,Neo Química Arena,29479,49205,Corinthians,0,Palmeiras,2,Vinicius Gonçalves Dias Araujo,,,,,,
3138,2015,7,Neo Química Arena,27270,49205,Corinthians,2,Internacional,1,Marcelo de Lima Henrique,,,,,,
3139,2015,9,Neo Química Arena,24786,49205,Corinthians,2,Figueirense FC,1,Igor Junior Benevenuto,,,,,,
3140,2015,10,Neo Química Arena,26649,49205,Corinthians,2,Ponte Preta,0,Thiago Duarte Peixoto,,,,,,
3141,2015,12,Neo Química Arena,32442,49205,Corinthians,2,Atlético-PR,0,Ricardo Marques Ribeiro,,,,,,
3142,2015,14,Neo Química Arena,36280,49205,Corinthians,1,Atlético-MG,0,Anderson Daronco,,,,,,
3143,2015,16,Neo Química Arena,30340,49205,Corinthians,3,Vasco da Gama,0,Leandro Pedro Vuaden,,,,,,
3144,2015,18,Neo Química Arena,30941,49205,Corinthians,4,Sport Recife,3,Luiz Flávio de Oliveira,,,,,,
3145,2015,20,Neo Química Arena,41014,49205,Corinthians,3,Cruzeiro,0,Péricles Bassols Pegado Cortez,,,,,,
3146,2015,22,Neo Química Arena,29328,49205,Corinthians,2,Fluminense,0,Marielson Alves Silva,,,,,,
3147,2015,24,Neo Química Arena,30126,49205,Corinthians,1,Grêmio,1,André Luiz de Freitas Castro,,,,,,
3148,2015,25,Neo Química Arena,41809,49205,Corinthians,3,Joinville-SC,0,Wilton Sampaio,,,,,,
3149,2015,27,Neo Química Arena,41748,49205,Corinthians,2,Santos FC,0,Flávio Rodrigues Guerra,,,,,,
3150,2015,30,Neo Química Arena,41179,49205,Corinthians,3,Goiás EC,0,Wagner Reway,,,,,,
3151,2015,32,Neo Química Arena,43942,49205,Corinthians,1,Flamengo,0,Wilton Sampaio,,,,,,
3152,2015,34,Neo Química Arena,43688,49205,Corinthians,2,Coritiba FC,1,Dewson Fernando Freitas da Silva,,,,,,
3153,2015,36,Neo Química Arena,44976,49205,Corinthians,6,São Paulo,1,Péricles Bassols Pegado Cortez,,,,,,
3154,2015,38,Neo Química Arena,43652,49205,Corinthians,1,Avaí FC,1,Leandro Pedro Vuaden,,,,,,
3155,2015,2,Estádio Major Antônio Couto Pereira,11785,37182,Coritiba FC,2,Grêmio,0,Ricardo Marques Ribeiro,,,,,,
3156,2015,4,Estádio Major Antônio Couto Pereira,9906,37182,Coritiba FC,1,Avaí FC,2,Italo Medeiros de Azevedo,,,,,,
3157,2015,7,Estádio Major Antônio Couto Pereira,12043,37182,Coritiba FC,0,Flamengo,1,Guilherme Ceretta de Lima,,,,,,
3158,2015,9,Estádio Major Antônio Couto Pereira,12395,37182,Coritiba FC,1,Cruzeiro,0,Raphael Claus,,,,,,
3159,2015,11,Estádio Major Antônio Couto Pereira,9531,37182,Coritiba FC,0,Joinville-SC,0,André Luiz de Freitas Castro,,,,,,
3160,2015,12,Estádio Major Antônio Couto Pereira,7515,37182,Coritiba FC,0,Ponte Preta,0,Péricles Bassols Pegado Cortez,,,,,,
3161,2015,15,Estádio Major Antônio Couto Pereira,20467,37182,Coritiba FC,1,Corinthians,1,Pablo dos Santos Alves,,,,,,
3162,2015,16,Estádio Major Antônio Couto Pereira,24595,37182,Coritiba FC,1,Goiás EC,1,Dewson Fernando Freitas da Silva,,,,,,
3163,2015,18,Estádio Major Antônio Couto Pereira,15721,37182,Coritiba FC,2,Palmeiras,1,Péricles Bassols Pegado Cortez,,,,,,
3164,2015,20,Estádio Major Antônio Couto Pereira,23479,37182,Coritiba FC,1,Chapecoense,0,Ricardo Marques Ribeiro,,,,,,
3165,2015,22,Estádio Major Antônio Couto Pereira,10000,37182,Coritiba FC,0,Sport Recife,0,Wilton Sampaio,,,,,,
3166,2015,24,Estádio Major Antônio Couto Pereira,12619,37182,Coritiba FC,1,Fluminense,1,Leandro Pedro Vuaden,,,,,,
3167,2015,25,Estádio Major Antônio Couto Pereira,14656,37182,Coritiba FC,0,Internacional,1,Raphael Claus,,,,,,
3168,2015,27,Estádio Major Antônio Couto Pereira,30867,37182,Coritiba FC,2,Atlético-PR,0,Marcelo de Lima Henrique,,,,,,
3169,2015,29,Estádio Major Antônio Couto Pereira,14469,37182,Coritiba FC,0,Atlético-MG,3,Péricles Bassols Pegado Cortez,,,,,,
3170,2015,32,Estádio Major Antônio Couto Pereira,15002,37182,Coritiba FC,1,São Paulo,2,Marielson Alves Silva,,,,,,
3171,2015,33,Estádio Major Antônio Couto Pereira,6196,37182,Coritiba FC,1,Figueirense FC,1,Ricardo Marques Ribeiro,,,,,,
3172,2015,36,Estádio Major Antônio Couto Pereira,0,37182,Coritiba FC,1,Santos FC,0,Marielson Alves Silva,,,,,,
3173,2015,38,Estádio Major Antônio Couto Pereira,10322,37182,Coritiba FC,0,Vasco da Gama,0,Anderson Daronco,,,,,,
3174,2015,2,Estádio Moisés Lucarelli,0,19728,Ponte Preta,1,São Paulo,0,Raphael Claus,,,,,,
3175,2015,4,Estádio Moisés Lucarelli,0,19728,Ponte Preta,3,Chapecoense,1,Felipe Gomes da Silva,,,,,,
3176,2015,7,Estádio Moisés Lucarelli,9840,19728,Ponte Preta,0,Goiás EC,0,Pablo dos Santos Alves,,,,,,
3177,2015,9,Estádio Moisés Lucarelli,4858,19728,Ponte Preta,2,Atlético-PR,1,Franscisco Carlos do Nascimento,,,,,,
3178,2015,11,Arena Pantanal,11074,19728,Ponte Preta,0,Palmeiras,2,Vinicius Gonçalves Dias Araujo,,,,,,
3179,2015,13,Estádio Moisés Lucarelli,4733,19728,Ponte Preta,0,Atlético-MG,2,Rodolpho Toski Marques,,,,,,
3180,2015,15,Estádio Moisés Lucarelli,4698,19728,Ponte Preta,0,Internacional,0,Bruno Arleu de Araújo,,,,,,
3181,2015,17,Estádio Moisés Lucarelli,11694,19728,Ponte Preta,1,Flamengo,0,Jailson Macedo Freitas,,,,,,
3182,2015,18,Estádio Moisés Lucarelli,7667,19728,Ponte Preta,2,Avaí FC,0,Marcelo de Lima Henrique,,,,,,
3183,2015,20,Estádio Moisés Lucarelli,8612,19728,Ponte Preta,0,Grêmio,0,Emerson de Almeida Ferreira,,,,,,
3184,2015,22,Estádio Moisés Lucarelli,5343,19728,Ponte Preta,1,Cruzeiro,2,Émerson Luiz Sobral,,,,,,
3185,2015,24,Estádio Moisés Lucarelli,3961,19728,Ponte Preta,0,Vasco da Gama,1,Diego Almeida Real,,,,,,
3186,2015,25,Estádio Moisés Lucarelli,8273,19728,Ponte Preta,3,Santos FC,1,Flavio Rodrigues de Souza,,,,,,
3187,2015,27,Estádio Moisés Lucarelli,5470,19728,Ponte Preta,3,Fluminense,1,André Luiz de Freitas Castro,,,,,,
3188,2015,29,Estádio Moisés Lucarelli,10311,19728,Ponte Preta,2,Corinthians,2,Flavio Rodrigues de Souza,,,,,,
3189,2015,31,Estádio Moisés Lucarelli,6535,19728,Ponte Preta,3,Coritiba FC,0,Pablo dos Santos Alves,,,,,,
3190,2015,33,Estádio Moisés Lucarelli,4858,19728,Ponte Preta,1,Joinville-SC,0,Marielson Alves Silva,,,,,,
3191,2015,35,Estádio Moisés Lucarelli,4152,19728,Ponte Preta,0,Figueirense FC,1,Franscisco Carlos do Nascimento,,,,,,
3192,2015,38,Estádio Moisés Lucarelli,2542,19728,Ponte Preta,0,Sport Recife,1,Péricles Bassols Pegado Cortez,,,,,,
3193,2015,2,Estádio Raimundo Sampaio,11958,25000,Atlético-MG,4,Fluminense,1,Anderson Daronco,,,,,,
3194,2015,4,Estádio Raimundo Sampaio,17958,25000,Atlético-MG,3,Vasco da Gama,0,Alisson Sidnei Furtado,,,,,,
3195,2015,6,Estádio Raimundo Sampaio,20092,25000,Atlético-MG,1,Cruzeiro,3,Marcelo de Lima Henrique,,,,,,
3196,2015,7,Estádio Raimundo Sampaio,10536,25000,Atlético-MG,2,Santos FC,2,Wilton Sampaio,,,,,,
3197,2015,9,Estádio Governador Magalhães Pinto,55987,57483,Atlético-MG,1,Joinville-SC,0,Émerson Luiz Sobral,,,,,,
3198,2015,10,Estádio Raimundo Sampaio,12309,25000,Atlético-MG,2,Coritiba FC,0,Braulio da Silva Machado,,,,,,
3199,2015,12,Estádio Governador Magalhães Pinto,50684,57483,Atlético-MG,2,Sport Recife,1,Elmo Alves Resende Cunha,,,,,,
3200,2015,15,Estádio Raimundo Sampaio,16056,,Atlético-MG,1,Figueirense FC,0,Luiz Flávio de Oliveira,,,,,,
3201,2015,16,Estádio Governador Magalhães Pinto,47606,57483,Atlético-MG,3,São Paulo,1,Dewson Fernando Freitas da Silva,,,,,,
3202,2015,18,Estádio Governador Magalhães Pinto,49047,57483,Atlético-MG,0,Grêmio,2,Dewson Fernando Freitas da Silva,,,,,,
3203,2015,20,Estádio Raimundo Sampaio,17464,25000,Atlético-MG,2,Palmeiras,1,Sandro Ricci,,,,,,
3204,2015,22,Estádio Raimundo Sampaio,12064,15000,Atlético-MG,0,Atlético-PR,1,Marcelo de Lima Henrique,,,,,,
3205,2015,24,Estádio Raimundo Sampaio,10388,15000,Atlético-MG,2,Avaí FC,0,Luis Teixeira Rocha,,,,,,
3206,2015,27,Estádio Raimundo Sampaio,20203,22000,Atlético-MG,4,Flamengo,1,Sandro Ricci,,,,,,
3207,2015,30,Estádio Raimundo Sampaio,17671,20000,Atlético-MG,2,Internacional,1,André Luiz de Freitas Castro,,,,,,
3208,2015,32,Estádio Raimundo Sampaio,13232,15000,Atlético-MG,2,Ponte Preta,1,Sandro Ricci,,,,,,
3209,2015,33,Estádio Raimundo Sampaio,21798,25000,Atlético-MG,0,Corinthians,3,Héber Lopes,,,,,,
3210,2015,36,Estádio Raimundo Sampaio,9373,15000,Atlético-MG,2,Goiás EC,2,Nielson Nogueira Dias,,,,,,
3211,2015,38,Estádio Governador Magalhães Pinto,32229,57483,Atlético-MG,3,Chapecoense,0,Wilton Sampaio,,,,,,
3212,2015,1,Arena da Baixada,10499,41456,Atlético-PR,3,Internacional,0,Luiz Flávio de Oliveira,,,,,,
3213,2015,3,Arena da Baixada,13510,41456,Atlético-PR,1,Atlético-MG,0,Thiago Duarte Peixoto,,,,,,
3214,2015,5,Arena da Baixada,13637,41456,Atlético-PR,1,Figueirense FC,0,Marcelo de Lima Henrique,,,,,,
3215,2015,6,Arena da Baixada,16750,41456,Atlético-PR,2,Vasco da Gama,0,Marcelo Aparecido Ribeiro de Souza,,,,,,
3216,2015,8,Arena da Baixada,30120,41456,Atlético-PR,2,Coritiba FC,2,Dewson Fernando Freitas da Silva,,,,,,
3217,2015,10,Arena da Baixada,19971,41456,Atlético-PR,2,São Paulo,1,Elmo Alves Resende Cunha,,,,,,
3218,2015,13,Arena da Baixada,15648,41456,Atlético-PR,1,Fluminense,2,Anderson Daronco,,,,,,
3219,2015,14,Arena da Baixada,15862,41456,Atlético-PR,1,Chapecoense,0,Luis Cesar de Oliveira Magalhães,,,,,,
3220,2015,17,Arena da Baixada,27327,42372,Atlético-PR,1,Sport Recife,1,Anderson Daronco,,,,,,
3221,2015,19,Arena da Baixada,19849,42372,Atlético-PR,0,Santos FC,0,Bruno Arleu de Araújo,,,,,,
3222,2015,21,Arena da Baixada,14348,42372,Atlético-PR,3,Goiás EC,0,Jailson Macedo Freitas,,,,,,
3223,2015,23,Arena da Baixada,14715,42372,Atlético-PR,0,Joinville-SC,0,Flavio Rodrigues de Souza,,,,,,
3224,2015,26,Estádio Major Antônio Couto Pereira,13619,37182,Atlético-PR,1,Grêmio,2,Braulio da Silva Machado,,,,,,
3225,2015,28,Arena da Baixada,12629,42372,Atlético-PR,1,Ponte Preta,2,Sandro Ricci,,,,,,
3226,2015,30,Arena da Baixada,13047,42372,Atlético-PR,2,Cruzeiro,2,Wagner do Nascimento Magalhães,,,,,,
3227,2015,31,Arena da Baixada,23850,42372,Atlético-PR,1,Corinthians,4,Elmo Alves Resende Cunha,,,,,,
3228,2015,34,Arena da Baixada,9491,42372,Atlético-PR,2,Avaí FC,1,Marielson Alves Silva,,,,,,
3229,2015,35,Arena da Baixada,13650,42372,Atlético-PR,3,Palmeiras,3,Dewson Fernando Freitas da Silva,,,,,,
3230,2015,37,Arena da Baixada,25889,42372,Atlético-PR,3,Flamengo,0,Marcelo Aparecido Ribeiro de Souza,,,,,,
3231,2015,2,Arena Joinville,0,22400,Joinville-SC,0,Palmeiras,0,Wilton Sampaio,,,,,,
3232,2015,4,Arena Joinville,9144,22400,Joinville-SC,1,Atlético-PR,2,Avelar Rodrigo da Silva,,,,,,
3233,2015,6,Arena Joinville,14131,22400,Joinville-SC,0,Corinthians,1,Dewson Fernando Freitas da Silva,,,,,,
3234,2015,8,Arena Joinville,9049,22400,Joinville-SC,2,Goiás EC,1,Igor Junior Benevenuto,,,,,,
3235,2015,10,Arena Joinville,15731,22400,Joinville-SC,0,Flamengo,1,Leandro Pedro Vuaden,,,,,,
3236,2015,13,Arena Joinville,10324,22400,Joinville-SC,0,Internacional,2,Francisco Carlos do Nascimento,,,,,,
3237,2015,14,Arena Joinville,8250,22400,Joinville-SC,1,Ponte Preta,1,Raphael Claus,,,,,,
3238,2015,16,Arena Joinville,11245,22400,Joinville-SC,2,Avaí FC,0,Rodrigo D,,,,,,
3239,2015,18,Arena Joinville,10498,22400,Joinville-SC,3,Cruzeiro,0,Leandro Pedro Vuaden,,,,,,
3240,2015,20,Arena Joinville,12395,22400,Joinville-SC,2,Fluminense,1,Émerson Luiz Sobral,,,,,,
3241,2015,22,Arena Joinville,13064,22400,Joinville-SC,0,São Paulo,0,Rodolpho Toski Marques,,,,,,
3242,2015,24,Arena Joinville,7387,22400,Joinville-SC,0,Chapecoense,0,Braulio da Silva Machado,,,,,,
3243,2015,26,Arena Joinville,9512,22400,Joinville-SC,1,Sport Recife,1,Ricardo Marques Ribeiro,,,,,,
3244,2015,28,Arena Joinville,7486,22400,Joinville-SC,2,Atlético-MG,2,Raphael Claus,,,,,,
3245,2015,30,Arena Joinville,7416,22400,Joinville-SC,3,Coritiba FC,1,Marcelo de Lima Henrique,,,,,,
3246,2015,31,Arena Joinville,8954,22400,Joinville-SC,1,Figueirense FC,0,Nielson Nogueira Dias,,,,,,
3247,2015,34,Arena Joinville,9679,22400,Joinville-SC,0,Santos FC,0,Wagner Reway,,,,,,
3248,2015,36,Arena Joinville,7026,22400,Joinville-SC,1,Vasco da Gama,2,Marcelo Aparecido Ribeiro de Souza,,,,,,
3249,2015,38,Arena Joinville,5979,22400,Joinville-SC,0,Grêmio,2,Raphael Claus,,,,,,
3250,2015,1,Estádio Adelmar da Costa Carvalho,4116,35000,Sport Recife,4,Figueirense FC,1,Wilton Sampaio,,,,,,
3251,2015,3,Estádio Adelmar da Costa Carvalho,12285,35000,Sport Recife,1,Coritiba FC,0,Sandro Ricci,,,,,,
3252,2015,5,Estádio Adelmar da Costa Carvalho,12285,35000,Sport Recife,1,Goiás EC,0,Flávio Rodrigues Guerra,,,,,,
3253,2015,7,Estádio Adelmar da Costa Carvalho,9739,35000,Sport Recife,2,Joinville-SC,1,Héber Lopes,,,,,,
3254,2015,8,Estádio Adelmar da Costa Carvalho,17206,35000,Sport Recife,2,Vasco da Gama,1,Anderson Daronco,,,,,,
3255,2015,10,Estádio Adelmar da Costa Carvalho,23343,35000,Sport Recife,3,Internacional,0,Péricles Bassols Pegado Cortez,,,,,,
3256,2015,13,Arena de Pernambuco,35163,46154,Sport Recife,2,Palmeiras,2,Emerson de Almeida Ferreira,,,,,,
3257,2015,14,Arena de Pernambuco,35853,46154,Sport Recife,2,São Paulo,0,André Luiz de Freitas Castro,,,,,,
3258,2015,16,Arena de Pernambuco,28018,46154,Sport Recife,0,Cruzeiro,0,Leandro Pedro Vuaden,,,,,,
3259,2015,19,Estádio Adelmar da Costa Carvalho,11967,35000,Sport Recife,1,Ponte Preta,1,Sandro Ricci,,,,,,
3260,2015,21,Arena de Pernambuco,34939,46154,Sport Recife,0,Flamengo,1,Braulio da Silva Machado,,,,,,
3261,2015,23,Estádio Adelmar da Costa Carvalho,7308,35000,Sport Recife,1,Santos FC,1,Emerson de Almeida Ferreira,,,,,,
3262,2015,25,Arena de Pernambuco,5333,46154,Sport Recife,1,Fluminense,0,Héber Lopes,,,,,,
3263,2015,28,Estádio Adelmar da Costa Carvalho,4882,35000,Sport Recife,3,Chapecoense,0,Ricardo Marques Ribeiro,,,,,,
3264,2015,30,Estádio Adelmar da Costa Carvalho,5049,35000,Sport Recife,3,Avaí FC,0,Péricles Bassols Pegado Cortez,,,,,,
3265,2015,31,Estádio Adelmar da Costa Carvalho,15459,35000,Sport Recife,4,Atlético-MG,1,Wilton Sampaio,,,,,,
3266,2015,34,Estádio Adelmar da Costa Carvalho,11091,35000,Sport Recife,1,Grêmio,0,Héber Lopes,,,,,,
3267,2015,36,Estádio Adelmar da Costa Carvalho,0,35000,Sport Recife,0,Atlético-PR,0,André Luiz de Freitas Castro,,,,,,
3268,2015,37,Arena de Pernambuco,19048,46154,Sport Recife,2,Corinthians,0,Ricardo Marques Ribeiro,,,,,,
3269,2015,2,Estádio Beira-Rio,10851,56000,Internacional,1,Avaí FC,0,Igor Junior Benevenuto,,,,,,
3270,2015,4,Estádio Beira-Rio,30082,56000,Internacional,0,São Paulo,0,Leandro Pedro Vuaden,,,,,,
3271,2015,6,Estádio Beira-Rio,35766,56000,Internacional,2,Coritiba FC,0,André Luiz de Freitas Castro,,,,,,
3272,2015,9,Estádio Beira-Rio,22475,56000,Internacional,1,Santos FC,0,Dewson Fernando Freitas da Silva,,,,,,
3273,2015,11,Estádio Beira-Rio,16612,56000,Internacional,1,Atlético-MG,3,Raphael Claus,,,,,,
3274,2015,12,Estádio Beira-Rio,10931,56000,Internacional,1,Flamengo,2,Wilton Sampaio,,,,,,
3275,2015,14,Estádio Beira-Rio,16768,56000,Internacional,2,Goiás EC,1,Marcelo de Lima Henrique,,,,,,
3276,2015,16,Estádio Beira-Rio,21253,56000,Internacional,0,Chapecoense,0,Péricles Bassols Pegado Cortez,,,,,,
3277,2015,18,Estádio Beira-Rio,11415,56000,Internacional,1,Fluminense,0,Flávio Rodrigues Guerra,,,,,,
3278,2015,20,Estádio Beira-Rio,22393,56000,Internacional,2,Atlético-PR,0,Raphael Claus,,,,,,
3279,2015,22,Estádio Beira-Rio,15021,56000,Internacional,6,Vasco da Gama,0,Ricardo Marques Ribeiro,,,,,,
3280,2015,24,Estádio Beira-Rio,13690,56000,Internacional,1,Palmeiras,0,Wagner Reway,,,,,,
3281,2015,26,Estádio Beira-Rio,19073,56000,Internacional,2,Corinthians,1,Jailson Macedo Freitas,,,,,,
3282,2015,27,Estádio Beira-Rio,16631,56000,Internacional,1,Figueirense FC,1,Nielson Nogueira Dias,,,,,,
3283,2015,29,Estádio Beira-Rio,14386,56000,Internacional,2,Sport Recife,1,Braulio da Silva Machado,,,,,,
3284,2015,32,Estádio Beira-Rio,19133,56000,Internacional,1,Joinville-SC,0,Dewson Fernando Freitas da Silva,,,,,,
3285,2015,34,Estádio Beira-Rio,17431,56000,Internacional,1,Ponte Preta,0,Ricardo Marques Ribeiro,,,,,,
3286,2015,36,Estádio Beira-Rio,30682,56000,Internacional,1,Grêmio,0,Ricardo Marques Ribeiro,,,,,,
3287,2015,38,Estádio Beira-Rio,29836,56000,Internacional,2,Cruzeiro,0,André Luiz de Freitas Castro,,,,,,
3288,2015,1,Estádio São Januário,6628,24584,Vasco da Gama,0,Goiás EC,0,Braulio da Silva Machado,,,,,,
3289,2015,3,Estádio São Januário,4520,24584,Vasco da Gama,1,Internacional,1,Dewson Fernando Freitas da Silva,,,,,,
3290,2015,5,Estádio São Januário,2894,24584,Vasco da Gama,0,Ponte Preta,3,Héber Lopes,,,,,,
3291,2015,7,Estádio São Januário,5072,24584,Vasco da Gama,1,Cruzeiro,3,Leandro Pedro Vuaden,,,,,,
3292,2015,9,Arena Pantanal,14010,41112,Vasco da Gama,1,Flamengo,0,Héber Lopes,,,,,,
3293,2015,10,Estádio São Januário,7333,24584,Vasco da Gama,1,Avaí FC,0,Marcos André Gomes da Penha,,,,,,
3294,2015,12,Estádio São Januário,15812,24584,Vasco da Gama,0,São Paulo,4,Leandro Pedro Vuaden,,,,,,
3295,2015,15,Estádio São Januário,14875,24584,Vasco da Gama,1,Palmeiras,4,Anderson Daronco,,,,,,
3296,2015,17,Estádio Jornalista Mário Filho,41581,82238,Vasco da Gama,0,Joinville-SC,0,Luiz Flávio de Oliveira,,,,,,
3297,2015,19,Estádio Jornalista Mário Filho,10657,82238,Vasco da Gama,0,Coritiba FC,1,Raphael Claus,,,,,,
3298,2015,21,Estádio Jornalista Mário Filho,17940,78838,Vasco da Gama,0,Figueirense FC,1,Franscisco Carlos do Nascimento,,,,,,
