,ano_campeonato,rodada,estadio,publico,publico_max,arbitro,time_mandante,gols_mandante,time_visitante,gols_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,impedimentos_mandante,impedimentos_visitante
1665,2024,31,Estádio Jornalista Mário Filho,65700,78838, Braulio da Silva Machado,Flamengo,4,Juventude,2,8,1,8,14,2,1
1666,2024,22,Estádio Governador Plácido Castelo,40311,60326, Kleber Ariel Gonçalves da Silva,Fortaleza,1,Criciúma EC,0,4,6,16,13,2,1
1667,2024,5,Estádio Alfredo Jaconi ,5123,23726, Raphael Claus,Juventude,1,Atlético-GO,0,4,7,13,12,1,1
1668,2024,8,Estádio Alfredo Jaconi ,6186,23726, Wagner do Nascimento Magalhães,Juventude,1,EC Vitória,1,5,4,16,8,1,1
1669,2024,25,Estádio Alfredo Jaconi ,10721,23726, Marcelo de Lima Henrique  ,Juventude,1,Internacional,3,6,4,13,17,0,1
1670,2024,26,Estádio Alfredo Jaconi ,6232,23726, Flavio Rodrigues de Souza,Juventude,2,Fluminense,1,8,5,8,9,2,1
1671,2024,2,Arena Barueri,13541,32713, Lucas Paulo Torezin,Palmeiras,0,Internacional,1,6,2,14,21,4,1
1672,2024,6,Arena Barueri,12108,32713, Braulio da Silva Machado,Palmeiras,0,Athletico-PR,2,9,6,11,17,1,1
1673,2024,8,Allianz Parque,37641,43713, Ramon Abatti,Palmeiras,2,Vasco da Gama,0,10,6,10,14,1,1
1674,2024,23,Allianz Parque,37244,43713, Raphael Claus,Palmeiras,2,São Paulo,1,6,1,17,12,2,1
1675,2024,28,Estádio Brinco de Ouro da Princesa,16040,32713, Bruno Arleu de Araújo,Palmeiras,2,Atlético-MG,1,7,3,15,10,2,1
1676,2024,2,Arena Pantanal,3614,42968, Wilton Sampaio,Cuiabá-MT,0,EC Vitória,0,4,3,19,14,1,1
1677,2024,4,Arena Pantanal,6711,42968, Savio Pereira Sampaio,Cuiabá-MT,0,Atlético-MG,3,3,10,11,17,2,1
1678,2024,5,Arena Pantanal,10781,42968, Bruno Arleu de Araújo,Cuiabá-MT,0,Palmeiras,2,6,6,10,11,2,1
1679,2024,7,Arena Pantanal,5747,42968, Anderson Ribeiro Gonçalves,Cuiabá-MT,0,Internacional,1,0,2,12,21,4,1
1680,2024,9,Arena Pantanal,4474,42968, Jefferson Ferreira Moraes,Cuiabá-MT,5,Fortaleza,0,5,1,9,6,1,1
1681,2024,13,Arena Pantanal,5024,42968, Felipe Fernandes,Cuiabá-MT,1,RB Bragantino,1,3,11,13,16,2,1
1682,2024,22,Arena Pantanal,9853,42968, Bruno Pereira Vasconcelos,Cuiabá-MT,1,Grêmio,3,5,5,15,7,3,1
1683,2024,29,Arena Pantanal,11883,42968, Anderson Daronco,Cuiabá-MT,2,São Paulo,0,3,7,12,8,1,1
1684,2024,9,Estádio Jornalista Mário Filho,14485,82238, Gustavo Ervino Bauermann,Fluminense,1,Atlético-GO,2,3,3,10,12,1,1
1685,2024,17,Estádio Jornalista Mário Filho,39465,82238, Braulio da Silva Machado,Fluminense,1,Athletico-PR,0,5,3,9,15,1,1
1686,2024,29,Estádio Jornalista Mário Filho,30242,82238, Gustavo Ervino Bauermann,Fluminense,1,Cruzeiro,0,2,2,19,16,1,1
1687,2024,1,MorumBIS,35055,72039, Alex Gomes Stefano,São Paulo,1,Fortaleza,2,11,4,10,14,2,1
1688,2024,7,MorumBIS,44928,72039, Lucas Paulo Torezin,São Paulo,2,Cruzeiro,0,4,2,18,11,0,1
1689,2024,22,MorumBIS,46600,, Davi de Oliveira Lacerda,São Paulo,1,Atlético-GO,0,3,2,15,8,1,1
1690,2024,30,Estádio Brinco de Ouro da Princesa,15497,32039, Davi de Oliveira Lacerda,São Paulo,3,Vasco da Gama,0,3,5,8,6,1,1
1691,2024,9,Neo Química Arena ,46129,49205, Ramon Abatti,Corinthians,2,São Paulo,2,9,5,15,10,1,1
1692,2024,12,Neo Química Arena ,38475,49205, Fábio Augusto Santos Sá Júnior,Corinthians,1,Cuiabá-MT,1,13,1,10,13,2,1
1693,2024,22,Neo Química Arena ,42018,49205, Felipe Fernandes,Corinthians,1,RB Bragantino,1,6,6,11,18,3,1
1694,2024,27,Neo Química Arena ,46001,, Bruno Arleu de Araújo,Corinthians,3,Atlético-GO,0,6,1,7,17,3,1
1695,2024,7,Estádio Manoel Barradas,16008,30618, Kleber Ariel Gonçalves da Silva,EC Vitória,0,Atlético-GO,2,3,4,7,9,0,1
1696,2024,1,Ligga Arena,22169,42372, Jonathan Benkenstein Pinheiro,Athletico-PR,4,Cuiabá-MT,0,7,0,16,9,2,1
1697,2024,23,Ligga Arena,22926,42372, João Vitor Gobi,Athletico-PR,1,Juventude,2,10,4,17,10,1,1
1698,2024,1,Estádio Serra Dourada,35195,50000, André Luiz Skettino Policarpo Bento,Atlético-GO,1,Flamengo,2,4,4,12,12,2,1
1699,2024,30,Estádio Antonio Accioly,3622,13000, Braulio da Silva Machado,Atlético-GO,0,Cuiabá-MT,0,8,4,17,15,0,1
1700,2024,6,Arena MRV,22053,46000, Luiz Flávio de Oliveira ,Atlético-MG,2,Grêmio,1,4,10,15,7,0,1
1701,2024,27,Arena MRV,34533,46000, Lucas Paulo Torezin,Atlético-MG,3,RB Bragantino,0,4,2,14,9,2,1
1702,2024,31,Arena MRV,27028,46000, Marcelo de Lima Henrique  ,Atlético-MG,1,Internacional,3,3,3,15,15,2,1
1703,2024,7,Estádio Heriberto Hülse,19027,19225, Rafael Rodrigo Klein,Criciúma EC,1,Palmeiras,2,4,6,17,9,0,1
1704,2024,9,Estádio Heriberto Hülse,8661,19225, Flavio Rodrigues de Souza,Criciúma EC,2,EC Bahia,2,6,7,14,13,4,1
1705,2024,14,Estádio Heriberto Hülse,12352,19225, João Vitor Gobi,Criciúma EC,1,Cruzeiro,0,7,10,11,7,2,1
1706,2024,19,Estádio Heriberto Hülse,11849,19225, André Luiz Skettino Policarpo Bento,Criciúma EC,1,RB Bragantino,0,6,8,17,15,0,1
1707,2024,23,Estádio Heriberto Hülse,18403,19225, Paulo Cesar Zanovelli,Criciúma EC,2,Vasco da Gama,2,9,10,15,7,4,1
1708,2024,29,Estádio Heriberto Hülse,12343,19225, João Vitor Gobi,Criciúma EC,2,Atlético-GO,0,7,6,16,8,1,1
1709,2024,30,Estádio Beira-Rio,48049,50848, Bruno Arleu de Araújo,Internacional,1,Grêmio,0,3,6,14,15,1,1
1710,2024,23,Estádio Nabi Abi Chedid,3928,15010, Alex Gomes Stefano,RB Bragantino,1,Fortaleza,2,9,2,19,13,3,1
1711,2024,25,Estádio Nabi Abi Chedid,3921,15010, Davi de Oliveira Lacerda,RB Bragantino,2,EC Bahia,1,5,10,8,13,3,1
1712,2024,26,Estádio Nabi Abi Chedid,5228,15010, Bruno Arleu de Araújo,RB Bragantino,2,Grêmio,2,6,7,12,7,2,1
1713,2024,1,Estádio São Januário,18055,24584, Flavio Rodrigues de Souza,Vasco da Gama,2,Grêmio,1,3,5,19,10,1,1
1714,2024,7,Estádio Jornalista Mário Filho,62228,78584, Braulio da Silva Machado,Vasco da Gama,1,Flamengo,6,1,8,18,6,1,1
1715,2024,14,Estádio São Januário,14384,24584, Matheus Delgado Candançan,Vasco da Gama,2,Fortaleza,0,7,3,21,12,2,1
1716,2024,19,Estádio São Januário,16696,24584, Wilton Sampaio,Vasco da Gama,1,Cuiabá-MT,0,3,2,16,14,0,1
1717,2024,22,Estádio Olímpico Nilton Santos,20003,44584, Anderson Daronco,Vasco da Gama,2,Fluminense,0,6,3,23,12,2,1
1718,2024,24,Estádio São Januário,16775,24584, Jonathan Benkenstein Pinheiro,Vasco da Gama,2,Athletico-PR,1,4,5,10,11,4,1
1719,2024,29,Estádio São Januário,18036,24584, Caio Max Augusto Vieira,Vasco da Gama,1,Juventude,1,3,6,14,13,3,1
1720,2024,2,Estádio Olímpico Nilton Santos,8508,46931, Luiz Flávio de Oliveira ,Botafogo,1,Atlético-GO,0,8,8,13,11,1,2
1721,2024,30,Estádio Jornalista Mário Filho,64727,76931, Matheus Delgado Candançan,Botafogo,1,Criciúma EC,1,9,1,12,10,1,2
1722,2024,21,Estádio Estadual Kléber José de Andrade,20000,21150, Alex Gomes Stefano,Cruzeiro,1,Fortaleza,2,5,1,18,17,1,2
1723,2024,22,Estádio Governador Magalhães Pinto,61583,61927, Raphael Claus,Cruzeiro,0,Atlético-MG,0,4,4,19,12,2,2
1724,2024,2,Arena Fonte Nova,23080,47364, João Vitor Gobi,EC Bahia,2,Fluminense,1,4,3,15,23,3,2
1725,2024,4,Arena Fonte Nova,36066,47364, Braulio da Silva Machado,EC Bahia,1,Grêmio,0,4,0,10,15,1,2
1726,2024,24,Arena Fonte Nova,40198,47364, Ramon Abatti,EC Bahia,0,Botafogo,0,4,7,19,21,3,2
1727,2024,2,Estádio Jornalista Mário Filho,48103,78838, Anderson Daronco,Flamengo,2,São Paulo,1,9,1,19,19,1,2
1728,2024,22,Estádio Jornalista Mário Filho,55051,78838, Wilton Sampaio,Flamengo,1,Palmeiras,1,4,2,15,21,1,2
1729,2024,2,Estádio Governador Plácido Castelo,22131,60326, Bruno Mota Correia,Fortaleza,1,Cruzeiro,1,7,5,13,10,0,2
1730,2024,4,Estádio Governador Plácido Castelo,18113,60326, Davi de Oliveira Lacerda,Fortaleza,1,RB Bragantino,1,12,6,9,6,1,2
1731,2024,7,Estádio Presidente Vargas,12191,20326, João Vitor Gobi,Fortaleza,1,Athletico-PR,0,2,4,12,17,0,2
1732,2024,12,Estádio Governador Plácido Castelo,28631,60326, Alex Gomes Stefano,Fortaleza,3,Palmeiras,0,3,8,17,11,0,2
1733,2024,24,Estádio Governador Plácido Castelo,51297,60326, Felipe Fernandes,Fortaleza,1,Corinthians,0,3,9,14,16,2,2
1734,2024,2,Estádio Alfredo Jaconi ,7478,23726, Bruno Arleu de Araújo,Juventude,2,Corinthians,0,6,7,16,10,1,2
1735,2024,12,Estádio Alfredo Jaconi ,12675,23726, Matheus Delgado Candançan,Juventude,2,Flamengo,1,7,8,9,10,4,2
1736,2024,24,Estádio Brinco de Ouro da Princesa,30956,43713, Alex Gomes Stefano,Palmeiras,5,Cuiabá-MT,0,7,1,16,6,1,2
1737,2024,26,Allianz Parque,37244,43713, Alex Gomes Stefano,Palmeiras,5,Criciúma EC,0,4,6,12,11,3,2
1738,2024,16,Arena Pantanal,4826,42968, Felipe Fernandes,Cuiabá-MT,0,Juventude,0,3,3,17,11,0,2
1739,2024,27,MorumBIS,35111,72039, Ramon Abatti,São Paulo,1,Internacional,3,2,4,18,16,6,2
1740,2024,28,Estádio Nacional de Brasília Mané Garrincha,25888,72039, Rafael Rodrigo Klein,São Paulo,3,Corinthians,1,7,2,18,17,2,2
1741,2024,1,Neo Química Arena ,44597,49205, Yuri Elino Ferreira da Cruz,Corinthians,0,Atlético-MG,0,3,3,16,12,0,2
1742,2024,4,Neo Química Arena ,42119,49205, Ramon Abatti,Corinthians,3,Fluminense,0,6,8,15,15,1,2
1743,2024,7,Neo Química Arena ,40937,49205, Anderson Daronco,Corinthians,0,Botafogo,1,2,5,7,16,3,2
1744,2024,30,Neo Química Arena ,44399,49205, Wilton Sampaio,Corinthians,5,Athletico-PR,2,3,8,9,7,0,2
1745,2024,3,Estádio Manoel Barradas,27609,30618, Raphael Claus,EC Vitória,2,EC Bahia,2,2,5,11,13,5,2
1746,2024,5,Estádio Manoel Barradas,25739,30618, Ramon Abatti,EC Vitória,1,São Paulo,3,3,8,10,13,0,2
1747,2024,9,Estádio Manoel Barradas,14251,30618, Bruno Arleu de Araújo,EC Vitória,2,Internacional,1,4,2,6,16,3,2
1748,2024,25,Estádio Manoel Barradas,20923,30618, Luiz Flávio de Oliveira ,EC Vitória,0,Vasco da Gama,1,10,3,7,7,1,2
1749,2024,31,Estádio Manoel Barradas,29497,30618, Flavio Rodrigues de Souza,EC Vitória,2,Fluminense,1,7,5,15,7,2,2
1750,2024,9,Ligga Arena,38641,42372, Anderson Daronco,Athletico-PR,1,Flamengo,1,5,9,11,11,0,2
1751,2024,14,Ligga Arena,28632,42372, Alex Gomes Stefano,Athletico-PR,1,São Paulo,2,6,2,19,8,1,2
1752,2024,25,Ligga Arena,28334,42372, Braulio da Silva Machado,Athletico-PR,0,Palmeiras,2,4,4,10,9,0,2
1753,2024,29,Ligga Arena,22726,42372, Flavio Rodrigues de Souza,Athletico-PR,0,Botafogo,1,8,3,8,20,0,2
1754,2024,3,Estádio Antonio Accioly,9017,13000, Braulio da Silva Machado,Atlético-GO,0,São Paulo,3,4,3,13,9,0,2
1755,2024,6,Estádio Antonio Accioly,7576,13000, Rodrigo José Pereira de Lima,Atlético-GO,0,Cruzeiro,1,5,5,13,10,0,2
1756,2024,24,Estádio Antonio Accioly,4407,13000, Bruno Pereira Vasconcelos,Atlético-GO,2,Juventude,1,4,5,17,10,0,2
1757,2024,3,Arena MRV,39541,46000, Ramon Abatti,Atlético-MG,3,Cruzeiro,0,4,4,15,17,1,2
1758,2024,9,Arena MRV,31448,46000, Rodrigo José Pereira de Lima,Atlético-MG,0,Palmeiras,4,3,6,16,16,1,2
1759,2024,13,Arena MRV,39767,46000, Jonathan Benkenstein Pinheiro,Atlético-MG,1,Atlético-GO,1,5,8,10,11,0,2
1760,2024,14,Arena MRV,39993,46000, Ramon Abatti,Atlético-MG,2,Flamengo,4,4,4,12,11,1,2
1761,2024,1,Estádio Beira-Rio,22045,50848, Rodrigo José Pereira de Lima,Internacional,2,EC Bahia,1,6,3,20,13,3,2
1762,2024,19,Estádio Beira-Rio,26441,50848, Gustavo Ervino Bauermann,Internacional,2,Fortaleza,1,8,3,19,9,4,2
1763,2024,22,Estádio Beira-Rio,17136,50848, Paulo Cesar Zanovelli,Internacional,2,Athletico-PR,2,9,0,18,13,0,2
1764,2024,26,Estádio Beira-Rio,35366,50848, Braulio da Silva Machado,Internacional,3,Cuiabá-MT,0,2,3,8,10,3,2
1765,2024,8,Estádio Nabi Abi Chedid,4516,15010, Rafael Rodrigo Klein,RB Bragantino,1,Atlético-MG,2,8,5,17,18,1,2
1766,2024,16,Estádio Nabi Abi Chedid,3871,15010, Rodrigo José Pereira de Lima,RB Bragantino,2,Internacional,2,1,9,13,13,1,2
1767,2024,4,Estádio São Januário,17124,24584, Caio Max Augusto Vieira,Vasco da Gama,0,Criciúma EC,4,5,4,13,7,0,2
1768,2024,27,Estádio Nacional de Brasília Mané Garrincha,25755,72788, Rafael Rodrigo Klein,Vasco da Gama,0,Palmeiras,1,5,5,8,14,0,2
1769,2024,25,Arena do Grêmio,27442,60540, Raphael Claus,Grêmio,2,Atlético-MG,3,5,9,11,17,0,3
1770,2024,25,Estádio Governador Magalhães Pinto,50000,61927, Gustavo Ervino Bauermann,Cruzeiro,3,Atlético-GO,1,8,3,13,7,0,3
1771,2024,6,Arena Fonte Nova,36820,47364, Gustavo Ervino Bauermann,EC Bahia,1,RB Bragantino,0,6,7,12,15,4,3
1772,2024,26,Arena Fonte Nova,26420,47364, Rafael Rodrigo Klein,EC Bahia,3,Atlético-MG,0,6,1,17,16,1,3
1773,2024,28,Estádio Jornalista Mário Filho,30022,78838, Davi de Oliveira Lacerda,Flamengo,1,Athletico-PR,0,6,1,12,13,2,3
1774,2024,30,Estádio Governador Plácido Castelo,23046,60326, Rafael Rodrigo Klein,Fortaleza,1,Atlético-MG,1,7,3,9,10,0,3
1775,2024,4,Estádio Alfredo Jaconi ,5032,23726, Alex Gomes Stefano,Juventude,1,Athletico-PR,1,4,6,12,17,1,3
1776,2024,25,Arena Pantanal,4095,42968, Rodrigo José Pereira de Lima,Cuiabá-MT,2,Criciúma EC,1,5,5,16,9,0,3
1777,2024,5,Estádio Estadual Kléber José de Andrade,14202,21238, Raphael Claus,Fluminense,2,Atlético-MG,2,4,10,11,18,0,3
1778,2024,7,Estádio Jornalista Mário Filho,21037,82238, Matheus Delgado Candançan,Fluminense,1,Juventude,1,5,3,13,19,1,3
1779,2024,23,Estádio Jornalista Mário Filho,30475,82238, Braulio da Silva Machado,Fluminense,0,Corinthians,0,6,2,10,17,0,3
1780,2024,27,Estádio Jornalista Mário Filho,22000,82238, Wilton Sampaio,Fluminense,0,Botafogo,1,5,4,13,17,0,3
1781,2024,4,MorumBIS,55694,72039, Wilton Sampaio,São Paulo,0,Palmeiras,0,6,4,10,20,2,3
1782,2024,1,Estádio Manoel Barradas,30793,, Braulio da Silva Machado,EC Vitória,0,Palmeiras,1,3,9,12,15,2,3
1783,2024,5,Ligga Arena,31192,42372, Anderson Daronco,Athletico-PR,1,Vasco da Gama,0,6,5,11,9,3,3
1784,2024,8,Ligga Arena,23424,42372, Jonathan Benkenstein Pinheiro,Athletico-PR,3,Criciúma EC,1,5,3,9,12,2,3
1785,2024,29,Arena MRV,34910,46000, Matheus Delgado Candançan,Atlético-MG,2,EC Vitória,2,2,5,13,14,1,3
1786,2024,8,Estádio Heriberto Hülse,17987,19848, Braulio da Silva Machado,Internacional,0,São Paulo,0,5,3,15,18,1,3
1787,2024,2,Estádio Nabi Abi Chedid,5532,15010, Paulo Cesar Zanovelli,RB Bragantino,2,Vasco da Gama,1,4,6,14,15,0,3
1788,2024,14,Estádio Nabi Abi Chedid,3102,15010, Davi de Oliveira Lacerda,RB Bragantino,3,Atlético-GO,1,3,8,15,9,1,3
1789,2024,31,Estádio Nabi Abi Chedid,7400,15010, Anderson Daronco,RB Bragantino,0,Botafogo,1,3,6,13,17,1,3
1790,2024,9,Estádio São Januário,11275,24584, Rafael Rodrigo Klein,Vasco da Gama,0,Cruzeiro,0,5,5,11,11,0,3
1791,2024,29,Arena Fonte Nova,43433,47364, Rafael Rodrigo Klein,EC Bahia,0,Flamengo,2,3,7,20,11,3,4
1792,2024,27,Estádio Governador Plácido Castelo,42051,60326, Raphael Claus,Fortaleza,4,EC Bahia,1,2,1,13,9,3,4
1793,2024,3,Estádio Jornalista Mário Filho,25842,82238, Wilton Sampaio,Fluminense,2,Vasco da Gama,1,2,7,16,17,1,4
1794,2024,1,Estádio Heriberto Hülse,12408,19225, Bruno Pereira Vasconcelos,Criciúma EC,1,Juventude,1,0,4,11,15,3,4
1795,2024,24,Estádio Heriberto Hülse,17377,19225, Lucas Paulo Torezin,Criciúma EC,0,Grêmio,1,6,9,15,8,3,4
1796,2024,28,Estádio Beira-Rio,45112,50848, Wagner do Nascimento Magalhães,Internacional,3,EC Vitória,1,2,6,26,8,0,4
1797,2024,3,Estádio Nabi Abi Chedid,9613,15010, Rafael Rodrigo Klein,RB Bragantino,1,Corinthians,0,3,4,21,10,0,4
1798,2024,30,Estádio Governador Magalhães Pinto,34473,61927, Flavio Rodrigues de Souza,Cruzeiro,1,EC Bahia,1,5,7,10,8,2,5
1799,2024,28,Arena Fonte Nova,24574,47364, Edina Alves Batista,EC Bahia,1,Criciúma EC,0,9,1,10,8,0,5
1800,2024,30,Estádio Alfredo Jaconi ,10102,23726, Alex Gomes Stefano,Juventude,3,Palmeiras,5,7,5,15,19,1,5
1801,2024,4,Estádio Beira-Rio,23836,50848, Edina Alves Batista,Internacional,1,Atlético-GO,1,13,0,13,12,1,5
1802,2024,9,Estádio Nabi Abi Chedid,3338,15010, Emerson Ricardo,RB Bragantino,2,Juventude,1,1,1,12,12,0,5
1803,2024,8,Arena Fonte Nova,30048,47364, Felipe Fernandes,EC Bahia,1,Fortaleza,0,5,9,14,9,0,6
1804,2024,28,Estádio Governador Plácido Castelo,42000,60326, Denis Ribeiro Serafim,Fortaleza,1,Cuiabá-MT,0,7,3,18,9,2,7
1805,2024,14,Arena Pantanal,7849,42968, Paulo Cesar Zanovelli,Cuiabá-MT,1,Botafogo,2,7,5,8,15,2,7
1806,2022,2,Estádio Serra Dourada,12864,14525,Braulio da Silva Machado,Goiás,1,Palmeiras,1,2,6,16,7,0,2
1807,2022,6,Estádio Serra Dourada,9538,14525,Marcelo de Lima Henrique  ,Goiás,1,Santos,0,5,9,14,11,0,2
1808,2022,14,Estádio Serra Dourada,8871,14525,Rodolpho Toski Marques,Goiás,1,Cuiabá-MT,0,4,6,14,16,2,0
1809,2022,16,Estádio Serra Dourada,9044,14525,Raphael Claus,Goiás,2,Athletico-PR,1,2,2,15,10,0,3
1810,2022,20,Estádio Serra Dourada,11267,14525,Wagner do Nascimento Magalhães,Goiás,1,Coritiba FC,0,3,7,18,11,1,3
1811,2022,24,Estádio Serra Dourada,13411,14525,Marcelo de Lima Henrique  ,Goiás,2,Atlético-GO,1,3,3,14,9,1,1
1812,2022,26,Estádio Serra Dourada,13798,14525,Ramon Abatti,Goiás,1,Flamengo,1,4,9,14,13,1,0
1813,2022,28,Estádio Serra Dourada,10774,14525,Luiz Flávio de Oliveira ,Goiás,0,Botafogo,1,6,11,16,14,2,1
1814,2022,32,Estádio Serra Dourada,9497,14525,Bruno Arleu de Araújo,Goiás,0,Corinthians,0,2,4,11,11,2,1
1815,2022,34,Estádio Serra Dourada,7274,14525,Wagner do Nascimento Magalhães,Goiás,2,América-MG,2,3,8,14,23,1,0
1816,2022,36,Estádio Serra Dourada,10480,14525,Edina Alves Batista,Goiás,1,Juventude,0,5,8,15,22,1,0
1817,2022,3,Estádio Urbano Caldeira,10374,20120,Wilton Sampaio,Santos,3,América-MG,0,3,8,16,8,2,1
1818,2022,7,Arena Barueri,25797,32120,Savio Pereira Sampaio,Santos,0,Ceará SC,0,6,2,9,13,2,1
1819,2022,8,Estádio Urbano Caldeira,14220,20120,Luiz Flávio de Oliveira ,Santos,0,Palmeiras,1,3,4,19,15,1,2
1820,2022,10,Estádio Urbano Caldeira,8845,20120,Ramon Abatti,Santos,1,Internacional,1,10,3,11,15,2,1
1821,2022,16,Estádio Urbano Caldeira,8588,20120,Braulio da Silva Machado,Santos,1,Atlético-GO,0,9,10,13,18,0,0
1822,2022,18,Estádio Urbano Caldeira,8453,20120,Ramon Abatti,Santos,2,Botafogo,0,4,4,15,18,2,2
1823,2022,20,Estádio Urbano Caldeira,11943,20120,Braulio da Silva Machado,Santos,2,Fluminense,2,5,5,14,13,2,0
1824,2022,23,Estádio Urbano Caldeira,12598,20120,Wilton Sampaio,Santos,1,São Paulo,0,5,9,12,9,1,0
1825,2022,28,Estádio Urbano Caldeira,7464,20120,Braulio da Silva Machado,Santos,2,Athletico-PR,0,5,4,19,21,1,2
1826,2022,30,Estádio Urbano Caldeira,9278,20120,Bruno Arleu de Araújo,Santos,1,Atlético-MG,2,5,4,18,18,4,1
1827,2022,31,Estádio Urbano Caldeira,9171,20120,Jose Mendonça,Santos,4,Juventude,1,3,8,13,10,0,1
1828,2022,33,Estádio Urbano Caldeira,12872,20120,Flavio Rodrigues de Souza,Santos,0,Corinthians,1,7,4,15,11,1,0
1829,2022,36,Arena Barueri,18686,32500,Caio Max Augusto Vieira,Santos,1,Avaí FC,1,9,4,14,13,1,0
1830,2022,38,Estádio Urbano Caldeira,11565,20120,Wagner do Nascimento Magalhães,Santos,0,Fortaleza,2,5,7,17,14,0,2
1831,2022,1,Estádio Aderbal Ramos da Silva,5081,17800,Luiz Flávio de Oliveira ,Avaí FC,1,América-MG,0,6,1,20,18,3,2
1832,2022,3,Estádio Aderbal Ramos da Silva,5883,17800,Antonio Dib Moraes de Sousa,Avaí FC,3,Goiás,2,3,5,20,20,0,3
1833,2022,5,Estádio Aderbal Ramos da Silva,8548,17800,Jefferson Ferreira Moraes,Avaí FC,2,Coritiba FC,1,5,7,14,13,0,1
1834,2022,14,Estádio Aderbal Ramos da Silva,15233,17800,Wagner do Nascimento Magalhães,Avaí FC,2,Palmeiras,2,2,5,18,17,0,1
1835,2022,15,Estádio Aderbal Ramos da Silva,13103,17800,Jean Pierre Goncalves Lima,Avaí FC,1,Cuiabá-MT,2,4,4,10,12,3,2
1836,2022,17,Estádio Aderbal Ramos da Silva,8674,17800,Paulo Roberto Alves Júnior,Avaí FC,1,Santos,0,6,8,17,12,3,1
1837,2022,19,Estádio Aderbal Ramos da Silva,17557,17800,Raphael Claus,Avaí FC,1,Flamengo,2,6,5,19,19,1,0
1838,2022,21,Estádio Aderbal Ramos da Silva,12648,17800,Wilton Sampaio,Avaí FC,1,Corinthians,1,,,,,,
1839,2022,23,Estádio Aderbal Ramos da Silva,13911,17800,Edina Alves Batista,Avaí FC,0,Internacional,1,8,4,15,9,0,0
1840,2022,26,Estádio Aderbal Ramos da Silva,9487,17800,Paulo Cesar Zanovelli,Avaí FC,1,Athletico-PR,1,7,2,17,20,1,1
1841,2022,27,Estádio Aderbal Ramos da Silva,5081,17800,André Luiz de Freitas Castro,Avaí FC,1,Atlético-MG,0,2,10,15,20,2,1
1842,2022,30,Estádio Aderbal Ramos da Silva,6097,17800,Paulo Cesar Zanovelli,Avaí FC,1,Botafogo,2,3,5,17,20,2,1
1843,2022,35,Estádio Aderbal Ramos da Silva,3022,17800,Wagner do Nascimento Magalhães,Avaí FC,1,RB Bragantino,2,2,7,17,17,0,0
1844,2022,37,Estádio Aderbal Ramos da Silva,2025,17800,Luiz Flávio de Oliveira ,Avaí FC,2,Ceará SC,0,6,6,17,21,2,1
1845,2022,4,Estádio Olímpico Nilton Santos,34734,46931,Braulio da Silva Machado,Botafogo,1,Juventude,1,6,4,14,17,2,3
1846,2022,9,Estádio Olímpico Nilton Santos,30954,39930,Paulo Henrique Schleinch Vollkopf,Botafogo,1,Goiás,2,9,2,11,22,1,1
1847,2022,12,Estádio Olímpico Nilton Santos,18677,46931,Wilton Sampaio,Botafogo,1,São Paulo,0,3,3,17,17,1,4
1848,2022,14,Estádio Olímpico Nilton Santos,29791,46931,Anderson Daronco,Botafogo,0,Fluminense,1,1,6,18,14,1,1
1849,2022,17,Estádio Olímpico Nilton Santos,8678,46931,Raphael Claus,Botafogo,0,Atlético-MG,1,6,2,21,18,1,3
1850,2022,19,Estádio Olímpico Nilton Santos,8105,46931,Anderson Daronco,Botafogo,2,Athletico-PR,0,2,11,16,15,0,3
1851,2022,21,Estádio Olímpico Nilton Santos,21657,46931,Raphael Claus,Botafogo,1,Ceará SC,1,,,,,,
1852,2022,22,Estádio Olímpico Nilton Santos,12230,46931,Edina Alves Batista,Botafogo,0,Atlético-GO,0,8,3,18,10,0,3
1853,2022,24,Estádio Olímpico Nilton Santos,14442,46931,Flavio Rodrigues de Souza,Botafogo,0,Flamengo,1,3,4,19,14,0,2
1854,2022,26,Estádio Olímpico Nilton Santos,32285,46931,Jose Mendonça,Botafogo,0,América-MG,0,6,11,11,20,1,3
1855,2022,27,Estádio Olímpico Nilton Santos,15080,46931,Paulo Cesar Zanovelli,Botafogo,2,Coritiba FC,0,5,10,12,17,1,3
1856,2022,32,Estádio Olímpico Nilton Santos,24445,46931,Braulio da Silva Machado,Botafogo,0,Internacional,1,3,4,15,13,1,3
1857,2022,34,Estádio Olímpico Nilton Santos,11093,46931,Dyorgines Jose Padovani,Botafogo,2,RB Bragantino,1,5,4,12,12,1,2
1858,2022,37,Estádio Olímpico Nilton Santos,28139,46931,Braulio da Silva Machado,Botafogo,3,Santos,0,3,4,15,17,6,1
1859,2022,4,Estádio Jornalista Mário Filho,69997,78838,Wilton Sampaio,Flamengo,0,Palmeiras,0,9,6,15,21,1,1
1860,2022,5,Estádio Nacional de Brasília Mané Garrincha,54981,72838,Anderson Daronco,Flamengo,0,Botafogo,1,10,4,13,18,8,1
1861,2022,7,Estádio Jornalista Mário Filho,51962,78838,Braulio da Silva Machado,Flamengo,1,Goiás,0,6,4,14,19,1,3
1862,2022,12,Estádio Jornalista Mário Filho,43930,78838,Savio Pereira Sampaio,Flamengo,2,Cuiabá-MT,0,4,3,17,14,3,0
1863,2022,14,Estádio Jornalista Mário Filho,42931,78838,Ramon Abatti,Flamengo,3,América-MG,0,7,7,17,13,2,1
